athID	stuNo	stuIDs	nodeID	pantrID
AT1G04940	2	VdnPW1_68763|CLCdnDe11_157682	AT1G04940	CLCdnDe11_157682
AT1G04945	1	CLCdnDe12_39082	AT1G04945	CLCdnDe12_39082
AT1G04950	2	Sotub10g005500.1.1|CLCdnPW12_45437	AT1G04950	Sotub10g005500
AT1G04950	2	Sotub10g005500.1.1|CLCdnPW12_45437	AT1G04950	CLCdnPW12_45437
AT1G04960	1	CLCdnRY8_4521	AT1G04960	CLCdnRY8_4521
AT1G04970	1	CLCdnDe11_5291	AT1G04970	CLCdnDe11_5291
AT1G04980	1	CLCdnPW10_14289	AT1G04980	CLCdnPW10_14289
AT1G04985	1	CLCdnDe13_62687	AT1G04985	CLCdnDe13_62687
AT1G05000	2	CLCdnPW2_9676|CLCdnPW8_25732	AT1G05000	CLCdnPW8_25732
AT1G05000	2	CLCdnPW2_9676|CLCdnPW8_25732	AT1G05000	CLCdnPW2_9676
AT1G05010	2	CLCdnDe6_67|CLCdnDe12_13561	AT1G05010	CLCdnDe6_67
AT1G05010	2	CLCdnDe6_67|CLCdnDe12_13561	AT1G05010	CLCdnDe12_13561
AT1G05020	2	TDe_comp113716_c0_seq1|Sotub07g018560.1.1	AT1G05020	TDe_comp113716_c0_seq1
AT1G05020	2	TDe_comp113716_c0_seq1|Sotub07g018560.1.1	AT1G05020	Sotub07g018560
AT1G05030	1	Sotub07g018500.1.1	AT1G05030	Sotub07g018500
AT1G05055	1	SdnRY1_4609	AT1G05055	SdnRY1_4609
AT1G05060	1	CLCdnDe11_49115	AT1G05060	CLCdnDe11_49115
AT1G05070	2	CLCdnRY12_21282|CLCdnRY1_40951	AT1G05070	CLCdnRY1_40951
AT1G05070	2	CLCdnRY12_21282|CLCdnRY1_40951	AT1G05070	CLCdnRY12_21282
AT1G05120	2	CLCdnRY7_7852|PGSC0003DMP400018742	AT1G05120	PGSC0003DMC400018742
AT1G05120	2	CLCdnRY7_7852|PGSC0003DMP400018742	AT1G05120	CLCdnRY7_7852
AT1G05150	1	CLCdnDe4_2350	AT1G05150	CLCdnDe4_2350
AT1G05160	1	VdnDe1_102228	AT1G05160	VdnDe1_102228
AT1G05170	2	CLCdnDe11_1560|CLCdnDe5_31119	AT1G05170	CLCdnDe5_31119
AT1G05170	2	CLCdnDe11_1560|CLCdnDe5_31119	AT1G05170	CLCdnDe11_1560
AT1G05180	1	TDe_comp112509_c0_seq1	AT1G05180	TDe_comp112509_c0_seq1
AT1G05190	1	VdnDe3_156599	AT1G05190	VdnDe3_156599
AT1G05200	2	CLCdnDe7_12601|CLCdnRY11_6647	AT1G05200	CLCdnRY11_6647
AT1G05200	2	CLCdnDe7_12601|CLCdnRY11_6647	AT1G05200	CLCdnDe7_12601
AT1G05205	1	VdnPW1_184389	AT1G05205	VdnPW1_184389
AT1G05260	2	CLCdnDe7_174309|Sotub07g018420.1.1	AT1G05260	Sotub07g018420
AT1G05260	2	CLCdnDe7_174309|Sotub07g018420.1.1	AT1G05260	CLCdnDe7_174309
AT1G05270	2	CLCdnDe13_19033|CLCdnPW45_12047	AT1G05270	CLCdnPW45_12047
AT1G05270	2	CLCdnDe13_19033|CLCdnPW45_12047	AT1G05270	CLCdnDe13_19033
AT1G05280	2	Sotub07g021180.1.1|Sotub05g021580.1.1	AT1G05280	Sotub07g021180
AT1G05280	2	Sotub07g021180.1.1|Sotub05g021580.1.1	AT1G05280	Sotub05g021580
AT1G05300	2	Sotub02g005940.1.1|CLCdnDe13_24686	AT1G05300	Sotub02g005940
AT1G05300	2	Sotub02g005940.1.1|CLCdnDe13_24686	AT1G05300	CLCdnDe13_24686
AT1G05310	2	VdnDe2_6279|CLCdnDe4_54734	AT1G05310	VdnDe2_6279
AT1G05310	2	VdnDe2_6279|CLCdnDe4_54734	AT1G05310	CLCdnDe4_54734
AT1G05350	1	CLCdnDe10_7066	AT1G05350	CLCdnDe10_7066
AT1G05370	1	Sotub09g024140.1.1	AT1G05370	Sotub09g024140
AT1G05385	2	CLCdnDe2_3843|CLCdnDe10_134580	AT1G05385	CLCdnDe2_3843
AT1G05385	2	CLCdnDe2_3843|CLCdnDe10_134580	AT1G05385	CLCdnDe10_134580
AT1G05410	2	CLCdnDe4_23587|PGSC0003DMP400040017	AT1G05410	PGSC0003DMC400040017
AT1G05410	2	CLCdnDe4_23587|PGSC0003DMP400040017	AT1G05410	CLCdnDe4_23587
AT1G05420	1	Sotub09g024020.1.1	AT1G05420	Sotub09g024020
AT1G05430	2	CLCdnDe5_22344|VdnPW1_86468	AT1G05430	VdnPW1_86468
AT1G05430	2	CLCdnDe5_22344|VdnPW1_86468	AT1G05430	CLCdnDe5_22344
AT1G05440	1	CLCdnRY1_43426	AT1G05440	CLCdnRY1_43426
AT1G05450	2	CLCdnRY9_64084|CLCdnDe10_126884	AT1G05450	CLCdnRY9_64084
AT1G05450	2	CLCdnRY9_64084|CLCdnDe10_126884	AT1G05450	CLCdnDe10_126884
AT1G05460	2	CLCdnDe11_5900|Sotub06g016740.1.1	AT1G05460	Sotub06g016740
AT1G05460	2	CLCdnDe11_5900|Sotub06g016740.1.1	AT1G05460	CLCdnDe11_5900
AT1G05490	2	Sotub08g023060.1.1|Sotub01g024830.1.1	AT1G05490	Sotub08g023060
AT1G05490	2	Sotub08g023060.1.1|Sotub01g024830.1.1	AT1G05490	Sotub01g024830
AT1G05500	2	CLCdnDe5_31954|VdnPW4_23899	AT1G05500	VdnPW4_23899
AT1G05500	2	CLCdnDe5_31954|VdnPW4_23899	AT1G05500	CLCdnDe5_31954
AT1G05510	1	CLCdnDe2_98934	AT1G05510	CLCdnDe2_98934
AT1G05520	2	CLCdnPW2_5433|CLCdnDe7_29022	AT1G05520	CLCdnPW2_5433
AT1G05520	2	CLCdnPW2_5433|CLCdnDe7_29022	AT1G05520	CLCdnDe7_29022
AT1G05577	1	PGSC0003DMP400054198	AT1G05577	PGSC0003DMC400054198
AT1G05590	1	CLCdnPW47_10134	AT1G05590	CLCdnPW47_10134
AT1G05600	1	CLCdnPW49_17836	AT1G05600	CLCdnPW49_17836
AT1G05620	2	CLCdnPW13_9117|CLCdnDe7_169120	AT1G05620	CLCdnPW13_9117
AT1G05620	2	CLCdnPW13_9117|CLCdnDe7_169120	AT1G05620	CLCdnDe7_169120
AT1G05630	1	Sotub12g028990.1.1	AT1G05630	Sotub12g028990
AT1G05670	1	PGSC0003DMP400039220	AT1G05670	PGSC0003DMC400039220
AT1G05680	2	VdnDe4_107045|CLCdnDe6_51452	AT1G05680	VdnDe4_107045
AT1G05680	2	VdnDe4_107045|CLCdnDe6_51452	AT1G05680	CLCdnDe6_51452
AT1G05690	2	CLCdnDe13_2083|Sotub08g010280.1.1	AT1G05690	Sotub08g010280
AT1G05690	2	CLCdnDe13_2083|Sotub08g010280.1.1	AT1G05690	CLCdnDe13_2083
AT1G05710	1	VdnDe4_75915	AT1G05710	VdnDe4_75915
AT1G05720	1	VdnPW1_167840	AT1G05720	VdnPW1_167840
AT1G05730	1	CLCdnDe7_81883	AT1G05730	CLCdnDe7_81883
AT1G05750	1	CLCdnDe3_72233	AT1G05750	CLCdnDe3_72233
AT1G05760	2	CLCdnRY12_14801|CLCdnPW12_60180	AT1G05760	CLCdnRY12_14801
AT1G05760	2	CLCdnRY12_14801|CLCdnPW12_60180	AT1G05760	CLCdnPW12_60180
AT1G05780	2	VdnDe1_278280|PGSC0003DMP400019279	AT1G05780	VdnDe1_278280
AT1G05780	2	VdnDe1_278280|PGSC0003DMP400019279	AT1G05780	PGSC0003DMC400019279
AT1G05790	1	VdnPW3_34334	AT1G05790	VdnPW3_34334
AT1G05800	2	Sotub09g031180.1.1|Sotub12g030590.1.1	AT1G05800	Sotub12g030590
AT1G05800	2	Sotub09g031180.1.1|Sotub12g030590.1.1	AT1G05800	Sotub09g031180
AT1G05805	1	CLCdnPW19_52662	AT1G05805	CLCdnPW19_52662
AT1G05810	1	VdnDe5_108858	AT1G05810	VdnDe5_108858
AT1G05820	2	CLCdnDe2_36045|CLCdnDe11_118069	AT1G05820	CLCdnDe2_36045
AT1G05820	2	CLCdnDe2_36045|CLCdnDe11_118069	AT1G05820	CLCdnDe11_118069
AT1G05830	1	CLCdnRY8_17219	AT1G05830	CLCdnRY8_17219
AT1G05840	2	CLCdnDe11_16530|Sotub05g026810.1.1	AT1G05840	Sotub05g026810
AT1G05840	2	CLCdnDe11_16530|Sotub05g026810.1.1	AT1G05840	CLCdnDe11_16530
AT1G05850	1	CLCdnDe6_5909	AT1G05850	CLCdnDe6_5909
AT1G05910	1	CLCdnDe3_525	AT1G05910	CLCdnDe3_525
AT1G05920	2	TDe_comp72707_c1_seq1|Sotub02g005870.1.1	AT1G05920	TDe_comp72707_c1_seq1
AT1G05920	2	TDe_comp72707_c1_seq1|Sotub02g005870.1.1	AT1G05920	Sotub02g005870
AT1G05940	1	CLCdnDe11_6492	AT1G05940	CLCdnDe11_6492
AT1G05950	2	CLCdnDe12_12554|CLCdnDe6_38865	AT1G05950	CLCdnDe6_38865
AT1G05950	2	CLCdnDe12_12554|CLCdnDe6_38865	AT1G05950	CLCdnDe12_12554
AT1G05960	1	CLCdnDe12_1418	AT1G05960	CLCdnDe12_1418
AT1G05970	2	CLCdnDe14_30637|Sotub04g014890.1.1	AT1G05970	Sotub04g014890
AT1G05970	2	CLCdnDe14_30637|Sotub04g014890.1.1	AT1G05970	CLCdnDe14_30637
AT1G05990	1	Sotub06g035450.1.1	AT1G05990	Sotub06g035450
AT1G06010	1	CLCdnRY10_44867	AT1G06010	CLCdnRY10_44867
AT1G06040	1	CLCdnRY2_1939	AT1G06040	CLCdnRY2_1939
AT1G06050	1	PGSC0003DMP400028561	AT1G06050	PGSC0003DMC400028561
AT1G06060	1	PGSC0003DMP400006610	AT1G06060	PGSC0003DMC400006610
AT1G06070	1	VdnDe1_75211	AT1G06070	VdnDe1_75211
AT1G06080	1	CLCdnDe2_115852	AT1G06080	CLCdnDe2_115852
AT1G06110	2	VdnDe1_3179|CLCdnDe3_11908	AT1G06110	VdnDe1_3179
AT1G06110	2	VdnDe1_3179|CLCdnDe3_11908	AT1G06110	CLCdnDe3_11908
AT1G06130	1	CLCdnDe10_10100	AT1G06130	CLCdnDe10_10100
AT1G06150	2	CLCdnDe11_42341|CLCdnDe13_32241	AT1G06150	CLCdnDe13_32241
AT1G06150	2	CLCdnDe11_42341|CLCdnDe13_32241	AT1G06150	CLCdnDe11_42341
AT1G06170	1	Sotub01g028050.1.1	AT1G06170	Sotub01g028050
AT1G06180	1	CLCdnDe6_131794	AT1G06180	CLCdnDe6_131794
AT1G06190	2	Sotub09g019560.1.1|CLCdnDe12_31157	AT1G06190	Sotub09g019560
AT1G06190	2	Sotub09g019560.1.1|CLCdnDe12_31157	AT1G06190	CLCdnDe12_31157
AT1G06200	1	CLCdnPW3_9345	AT1G06200	CLCdnPW3_9345
AT1G06210	1	CLCdnDe10_7352	AT1G06210	CLCdnDe10_7352
AT1G06220	1	CLCdnDe14_10787	AT1G06220	CLCdnDe14_10787
AT1G06230	2	VdnDe4_85224|CLCdnRY1_3852	AT1G06230	VdnDe4_85224
AT1G06230	2	VdnDe4_85224|CLCdnRY1_3852	AT1G06230	CLCdnRY1_3852
AT1G06240	1	TDe_comp111746_c0_seq1	AT1G06240	TDe_comp111746_c0_seq1
AT1G06260	1	Sotub07g021760.1.1	AT1G06260	Sotub07g021760
AT1G06270	1	CLCdnDe11_33612	AT1G06270	CLCdnDe11_33612
AT1G06280	1	Sotub12g006960.1.1	AT1G06280	Sotub12g006960
AT1G06290	2	PBdnRY1_11896|Sotub10g008610.1.1	AT1G06290	Sotub10g008610
AT1G06290	2	PBdnRY1_11896|Sotub10g008610.1.1	AT1G06290	PBdnRY1_11896
AT1G06320	1	CLCdnDe6_62390	AT1G06320	CLCdnDe6_62390
AT1G06330	2	VdnDe1_339799|CLCdnDe13_165655	AT1G06330	VdnDe1_339799
AT1G06330	2	VdnDe1_339799|CLCdnDe13_165655	AT1G06330	CLCdnDe13_165655
AT1G06340	2	Sotub06g028820.1.1|Sotub03g033610.1.1	AT1G06340	Sotub06g028820
AT1G06340	2	Sotub06g028820.1.1|Sotub03g033610.1.1	AT1G06340	Sotub03g033610
AT1G06410	2	CLCdnPW12_1739|CLCdnDe11_18742	AT1G06410	CLCdnPW12_1739
AT1G06410	2	CLCdnPW12_1739|CLCdnDe11_18742	AT1G06410	CLCdnDe11_18742
AT1G06440	1	CLCdnDe10_32189	AT1G06440	CLCdnDe10_32189
AT1G06460	1	SdnRY1_24961	AT1G06460	SdnRY1_24961
AT1G06470	2	CLCdnPW22_17505|Sotub12g006670.1.1	AT1G06470	Sotub12g006670
AT1G06470	2	CLCdnPW22_17505|Sotub12g006670.1.1	AT1G06470	CLCdnPW22_17505
AT1G06490	1	CLCdnDe5_19876	AT1G06490	CLCdnDe5_19876
AT1G06500	1	CLCdnDe14_11094	AT1G06500	CLCdnDe14_11094
AT1G06510	1	CLCdnPW16_40814	AT1G06510	CLCdnPW16_40814
AT1G06515	1	VdnDe1_66152	AT1G06515	VdnDe1_66152
AT1G06520	1	CLCdnRY12_29333	AT1G06520	CLCdnRY12_29333
AT1G06530	2	VdnDe2_136350|CLCdnDe11_18120	AT1G06530	VdnDe2_136350
AT1G06530	2	VdnDe2_136350|CLCdnDe11_18120	AT1G06530	CLCdnDe11_18120
AT1G06550	2	CLCdnDe2_18876|Sotub07g016830.1.1	AT1G06550	Sotub07g016830
AT1G06550	2	CLCdnDe2_18876|Sotub07g016830.1.1	AT1G06550	CLCdnDe2_18876
AT1G06560	1	CLCdnDe10_13786	AT1G06560	CLCdnDe10_13786
AT1G06570	2	PGSC0003DMP400030938|CLCdnRY10_4843	AT1G06570	PGSC0003DMC400030938
AT1G06570	2	PGSC0003DMP400030938|CLCdnRY10_4843	AT1G06570	CLCdnRY10_4843
AT1G06590	2	CLCdnRY1_27278|Sotub08g016670.1.1	AT1G06590	Sotub08g016670
AT1G06590	2	CLCdnRY1_27278|Sotub08g016670.1.1	AT1G06590	CLCdnRY1_27278
AT1G06620	2	TDe_comp112844_c3_seq7|SdnRY1_16787	AT1G06620	TDe_comp112844_c3_seq7
AT1G06620	2	TDe_comp112844_c3_seq7|SdnRY1_16787	AT1G06620	SdnRY1_16787
AT1G06660	1	CLCdnDe11_73654	AT1G06660	CLCdnDe11_73654
AT1G06680	3	CLCdnPW2_557|CLCdnDe12_169955|CLCdnDe11_155430	AT1G06680	CLCdnPW2_557
AT1G06680	3	CLCdnPW2_557|CLCdnDe12_169955|CLCdnDe11_155430	AT1G06680	CLCdnDe12_169955
AT1G06680	3	CLCdnPW2_557|CLCdnDe12_169955|CLCdnDe11_155430	AT1G06680	CLCdnDe11_155430
AT1G06690	1	CLCdnPW36_6972	AT1G06690	CLCdnPW36_6972
AT1G06710	1	CLCdnDe3_46130	AT1G06710	CLCdnDe3_46130
AT1G06720	2	SdnPW1_54|Sotub01g035120.1.1	AT1G06720	Sotub01g035120
AT1G06720	2	SdnPW1_54|Sotub01g035120.1.1	AT1G06720	SdnPW1_54
AT1G06730	1	CLCdnPW17_11692	AT1G06730	CLCdnPW17_11692
AT1G06750	1	Sotub08g011580.1.1	AT1G06750	Sotub08g011580
AT1G06780	2	Sotub12g007670.1.1|CLCdnDe3_18605	AT1G06780	Sotub12g007670
AT1G06780	2	Sotub12g007670.1.1|CLCdnDe3_18605	AT1G06780	CLCdnDe3_18605
AT1G06790	1	CLCdnRY9_15208	AT1G06790	CLCdnRY9_15208
AT1G06820	1	CLCdnPW16_9519	AT1G06820	CLCdnPW16_9519
AT1G06840	1	CLCdnPW48_18412	AT1G06840	CLCdnPW48_18412
AT1G06890	2	CLCdnDe14_39625|CLCdnPW44_5269	AT1G06890	CLCdnPW44_5269
AT1G06890	2	CLCdnDe14_39625|CLCdnPW44_5269	AT1G06890	CLCdnDe14_39625
AT1G06900	1	CLCdnPW47_6194	AT1G06900	CLCdnPW47_6194
AT1G06950	1	VdnPW4_23226	AT1G06950	VdnPW4_23226
AT1G06970	1	PGSC0003DMP400052876	AT1G06970	PGSC0003DMC400052876
AT1G07010	1	VdnPW2_88272	AT1G07010	VdnPW2_88272
AT1G07020	1	VdnDe6_47199	AT1G07020	VdnDe6_47199
AT1G07040	1	CLCdnRY10_19510	AT1G07040	CLCdnRY10_19510
AT1G07060	1	CLCdnDe4_49011	AT1G07060	CLCdnDe4_49011
AT1G07080	2	CLCdnDe13_12390|VdnPW5_26845	AT1G07080	VdnPW5_26845
AT1G07080	2	CLCdnDe13_12390|VdnPW5_26845	AT1G07080	CLCdnDe13_12390
AT1G07090	2	CLCdnPW49_41777|CLCdnDe7_36355	AT1G07090	CLCdnPW49_41777
AT1G07090	2	CLCdnPW49_41777|CLCdnDe7_36355	AT1G07090	CLCdnDe7_36355
AT1G07110	1	CLCdnRY11_13428	AT1G07110	CLCdnRY11_13428
AT1G07130	2	CLCdnDe10_51940|Sotub04g022500.1.1	AT1G07130	Sotub04g022500
AT1G07130	2	CLCdnDe10_51940|Sotub04g022500.1.1	AT1G07130	CLCdnDe10_51940
AT1G07160	2	CLCdnDe14_44004|VdnDe3_94369	AT1G07160	VdnDe3_94369
AT1G07160	2	CLCdnDe14_44004|VdnDe3_94369	AT1G07160	CLCdnDe14_44004
AT1G07175	1	Sotub06g032800.1.1	AT1G07175	Sotub06g032800
AT1G07180	1	SdnPW1_9334	AT1G07180	SdnPW1_9334
AT1G07210	2	VdnPW2_29507|Sotub01g015450.1.1	AT1G07210	VdnPW2_29507
AT1G07210	2	VdnPW2_29507|Sotub01g015450.1.1	AT1G07210	Sotub01g015450
AT1G07220	1	Sotub06g032760.1.1	AT1G07220	Sotub06g032760
AT1G07230	1	CLCdnDe11_3505	AT1G07230	CLCdnDe11_3505
AT1G07270	2	CLCdnPW49_20357|CLCdnDe2_43176	AT1G07270	CLCdnPW49_20357
AT1G07270	2	CLCdnPW49_20357|CLCdnDe2_43176	AT1G07270	CLCdnDe2_43176
AT1G07290	1	CLCdnDe5_5201	AT1G07290	CLCdnDe5_5201
AT1G07300	1	CLCdnDe13_75507	AT1G07300	CLCdnDe13_75507
AT1G07310	1	VdnDe6_66565	AT1G07310	VdnDe6_66565
AT1G07320	2	VdnDe1_46512|CLCdnDe10_134709	AT1G07320	VdnDe1_46512
AT1G07320	2	VdnDe1_46512|CLCdnDe10_134709	AT1G07320	CLCdnDe10_134709
AT1G07350	1	CLCdnPW2_14183	AT1G07350	CLCdnPW2_14183
AT1G07360	2	CLCdnRY9_30558|VdnDe1_30104	AT1G07360	VdnDe1_30104
AT1G07360	2	CLCdnRY9_30558|VdnDe1_30104	AT1G07360	CLCdnRY9_30558
AT1G07370	1	SdnPW1_53475	AT1G07370	SdnPW1_53475
AT1G07380	1	VdnPW2_33091	AT1G07380	VdnPW2_33091
AT1G07400	2	VdnPW1_69528|VdnDe3_62268	AT1G07400	VdnPW1_69528
AT1G07400	2	VdnPW1_69528|VdnDe3_62268	AT1G07400	VdnDe3_62268
AT1G07410	2	VdnDe2_196672|Sotub03g019580.1.1	AT1G07410	VdnDe2_196672
AT1G07410	2	VdnDe2_196672|Sotub03g019580.1.1	AT1G07410	Sotub03g019580
AT1G07420	2	CLCdnPW29_22699|VdnDe3_3335	AT1G07420	VdnDe3_3335
AT1G07420	2	CLCdnPW29_22699|VdnDe3_3335	AT1G07420	CLCdnPW29_22699
AT1G07440	1	CLCdnDe5_94461	AT1G07440	CLCdnDe5_94461
AT1G07470	1	CLCdnPW12_12243	AT1G07470	CLCdnPW12_12243
AT1G07510	1	VdnPW4_19082	AT1G07510	VdnPW4_19082
AT1G07530	2	CLCdnDe4_19379|CLCdnDe10_6580	AT1G07530	CLCdnDe4_19379
AT1G07530	2	CLCdnDe4_19379|CLCdnDe10_6580	AT1G07530	CLCdnDe10_6580
AT1G07540	2	CLCdnPW47_30856|PBdnRY1_8090	AT1G07540	PBdnRY1_8090
AT1G07540	2	CLCdnPW47_30856|PBdnRY1_8090	AT1G07540	CLCdnPW47_30856
AT1G07570	1	CLCdnPW50_14518	AT1G07570	CLCdnPW50_14518
AT1G07590	2	CLCdnPW48_97205|CLCdnDe7_163368	AT1G07590	CLCdnPW48_97205
AT1G07590	2	CLCdnPW48_97205|CLCdnDe7_163368	AT1G07590	CLCdnDe7_163368
AT1G07615	1	CLCdnDe11_12773	AT1G07615	CLCdnDe11_12773
AT1G07630	2	CLCdnDe1_7135|Sotub10g028260.1.1	AT1G07630	Sotub10g028260
AT1G07630	2	CLCdnDe1_7135|Sotub10g028260.1.1	AT1G07630	CLCdnDe1_7135
AT1G07645	1	Sotub06g031870.1.1	AT1G07645	Sotub06g031870
AT1G07650	2	Sotub07g023080.1.1|Sotub02g018380.1.1	AT1G07650	Sotub07g023080
AT1G07650	2	Sotub07g023080.1.1|Sotub02g018380.1.1	AT1G07650	Sotub02g018380
AT1G07700	1	CLCdnDe1_5789	AT1G07700	CLCdnDe1_5789
AT1G07705	2	VdnDe5_48471|VdnDe3_44368	AT1G07705	VdnDe5_48471
AT1G07705	2	VdnDe5_48471|VdnDe3_44368	AT1G07705	VdnDe3_44368
AT1G07710	2	CLCdnDe2_65670|CLCdnDe3_108636	AT1G07710	CLCdnDe3_108636
AT1G07710	2	CLCdnDe2_65670|CLCdnDe3_108636	AT1G07710	CLCdnDe2_65670
AT1G07720	1	CLCdnPW2_8465	AT1G07720	CLCdnPW2_8465
AT1G07730	2	VdnDe3_220549|VdnDe1_198283	AT1G07730	VdnDe3_220549
AT1G07730	2	VdnDe3_220549|VdnDe1_198283	AT1G07730	VdnDe1_198283
AT1G07740	1	TDe_comp97727_c1_seq3	AT1G07740	TDe_comp97727_c1_seq3
AT1G07745	2	Sotub11g030140.1.1|CLCdnPW48_40162	AT1G07745	Sotub11g030140
AT1G07745	2	Sotub11g030140.1.1|CLCdnPW48_40162	AT1G07745	CLCdnPW48_40162
AT1G07750	2	Sotub11g030130.1.1|CLCdnPW2_19286	AT1G07750	Sotub11g030130
AT1G07750	2	Sotub11g030130.1.1|CLCdnPW2_19286	AT1G07750	CLCdnPW2_19286
AT1G07780	1	TPW_comp71850_c0_seq28	AT1G07780	TPW_comp71850_c0_seq28
AT1G07810	1	CLCdnDe10_3689	AT1G07810	CLCdnDe10_3689
AT1G07830	1	CLCdnDe7_49432	AT1G07830	CLCdnDe7_49432
AT1G07840	1	VdnDe1_37507	AT1G07840	VdnDe1_37507
AT1G07870	2	CLCdnDe10_29447|VdnDe3_34250	AT1G07870	VdnDe3_34250
AT1G07870	2	CLCdnDe10_29447|VdnDe3_34250	AT1G07870	CLCdnDe10_29447
AT1G07880	1	CLCdnDe12_68437	AT1G07880	CLCdnDe12_68437
AT1G07890	3	CLCdnPW22_4338|VdnDe2_178446|CLCdnDe10_115035	AT1G07890	VdnDe2_178446
AT1G07890	3	CLCdnPW22_4338|VdnDe2_178446|CLCdnDe10_115035	AT1G07890	CLCdnPW22_4338
AT1G07890	3	CLCdnPW22_4338|VdnDe2_178446|CLCdnDe10_115035	AT1G07890	CLCdnDe10_115035
AT1G07900	2	VdnDe1_139855|CLCdnDe10_104574	AT1G07900	VdnDe1_139855
AT1G07900	2	VdnDe1_139855|CLCdnDe10_104574	AT1G07900	CLCdnDe10_104574
AT1G07910	1	CLCdnDe5_27685	AT1G07910	CLCdnDe5_27685
AT1G07960	1	CLCdnRY11_18017	AT1G07960	CLCdnRY11_18017
AT1G07970	1	VdnDe1_75883	AT1G07970	VdnDe1_75883
AT1G07980	2	CLCdnPW2_25719|VdnDe4_71087	AT1G07980	VdnDe4_71087
AT1G07980	2	CLCdnPW2_25719|VdnDe4_71087	AT1G07980	CLCdnPW2_25719
AT1G07985	1	CLCdnDe5_93077	AT1G07985	CLCdnDe5_93077
AT1G07990	2	VdnDe4_597|CLCdnRY11_18549	AT1G07990	VdnDe4_597
AT1G07990	2	VdnDe4_597|CLCdnRY11_18549	AT1G07990	CLCdnRY11_18549
AT1G08010	2	CLCdnDe11_24700|CLCdnDe11_98236	AT1G08010	CLCdnDe11_98236
AT1G08010	2	CLCdnDe11_24700|CLCdnDe11_98236	AT1G08010	CLCdnDe11_24700
AT1G08030	1	CLCdnPW12_8410	AT1G08030	CLCdnPW12_8410
AT1G08060	2	CLCdnDe7_4263|Sotub06g012460.1.1	AT1G08060	Sotub06g012460
AT1G08060	2	CLCdnDe7_4263|Sotub06g012460.1.1	AT1G08060	CLCdnDe7_4263
AT1G08070	2	PGSC0003DMP400033019|CLCdnDe2_76072	AT1G08070	PGSC0003DMC400033019
AT1G08070	2	PGSC0003DMP400033019|CLCdnDe2_76072	AT1G08070	CLCdnDe2_76072
AT1G08080	2	CLCdnDe10_105962|CLCdnDe11_60740	AT1G08080	CLCdnDe11_60740
AT1G08080	2	CLCdnDe10_105962|CLCdnDe11_60740	AT1G08080	CLCdnDe10_105962
AT1G08090	1	Sotub06g030670.1.1	AT1G08090	Sotub06g030670
AT1G08110	1	SdnPW1_24973	AT1G08110	SdnPW1_24973
AT1G08125	1	Sotub11g025220.1.1	AT1G08125	Sotub11g025220
AT1G08130	1	SdnRY1_3432	AT1G08130	SdnRY1_3432
AT1G08170	1	SdnPW1_24404	AT1G08170	SdnPW1_24404
AT1G08190	2	VdnDe1_76714|CLCdnPW26_16050	AT1G08190	VdnDe1_76714
AT1G08190	2	VdnDe1_76714|CLCdnPW26_16050	AT1G08190	CLCdnPW26_16050
AT1G08200	2	CLCdnDe1_13863|CLCdnPW49_3584	AT1G08200	CLCdnPW49_3584
AT1G08200	2	CLCdnDe1_13863|CLCdnPW49_3584	AT1G08200	CLCdnDe1_13863
AT1G08220	1	CLCdnDe5_25920	AT1G08220	CLCdnDe5_25920
AT1G08230	2	CLCdnDe12_22544|CLCdnDe13_18903	AT1G08230	CLCdnDe13_18903
AT1G08230	2	CLCdnDe12_22544|CLCdnDe13_18903	AT1G08230	CLCdnDe12_22544
AT1G08250	2	CLCdnRY10_10011|VdnDe3_71455	AT1G08250	VdnDe3_71455
AT1G08250	2	CLCdnRY10_10011|VdnDe3_71455	AT1G08250	CLCdnRY10_10011
AT1G08260	1	CLCdnDe7_5071	AT1G08260	CLCdnDe7_5071
AT1G08280	1	CLCdnDe10_46847	AT1G08280	CLCdnDe10_46847
AT1G08290	1	VdnDe3_184275	AT1G08290	VdnDe3_184275
AT1G08315	1	CLCdnDe14_25534	AT1G08315	CLCdnDe14_25534
AT1G08320	2	SdnPW1_11004|VdnDe1_221030	AT1G08320	VdnDe1_221030
AT1G08320	2	SdnPW1_11004|VdnDe1_221030	AT1G08320	SdnPW1_11004
AT1G08350	1	CLCdnPW16_584	AT1G08350	CLCdnPW16_584
AT1G08360	2	CLCdnPW21_2593|VdnPW3_61874	AT1G08360	VdnPW3_61874
AT1G08360	2	CLCdnPW21_2593|VdnPW3_61874	AT1G08360	CLCdnPW21_2593
AT1G08370	2	Sotub06g029930.1.1|VdnPW2_146230	AT1G08370	VdnPW2_146230
AT1G08370	2	Sotub06g029930.1.1|VdnPW2_146230	AT1G08370	Sotub06g029930
AT1G08380	2	CLCdnDe10_111225|CLCdnPW1_725	AT1G08380	CLCdnPW1_725
AT1G08380	2	CLCdnDe10_111225|CLCdnPW1_725	AT1G08380	CLCdnDe10_111225
AT1G08390	1	CLCdnPW36_33174	AT1G08390	CLCdnPW36_33174
AT1G08410	1	TDe_comp112542_c0_seq4	AT1G08410	TDe_comp112542_c0_seq4
AT1G08440	2	Sotub11g025240.1.1|Sotub11g027580.1.1	AT1G08440	Sotub11g027580
AT1G08440	2	Sotub11g025240.1.1|Sotub11g027580.1.1	AT1G08440	Sotub11g025240
